StartDate;EndDate;Status;Progress;Duration (in seconds);Finished;RecordedDate;ResponseId;DistributionChannel;UserLanguage;consent;dilemma;chicken;offer;respond;public;attention1;risk1;willingness_negRec1;willingness_negRec2;willingness_altruism1;description_posRec1;description_negRec3;description_attention2;description_trust;risk160;risk80;risk40;risk60;risk70;risk50;risk20;risk30;risk10;risk120;risk100;risk90;risk110;risk140;risk150;risk130;risk240;risk200;risk180;risk190;risk170;risk220;risk230;risk210;risk280;risk260;risk270;risk250;risk300;risk290;risk310;posRec2;altruism2;gender;age;valCode
31-5-2018 14:03;31-5-2018 14:12;IP Address;100;529;TRUE;31-5-2018 14:12;R_3LZrNiEDEAezz5g;anonymous;EN;agree;Cooperate;Chicken;5 dollars;4 dollars;10 dollars;6 dollars;3;6;6;9;10;1;10;7;Sure payment;Sure payment;50/50 chance;50/50 chance;Sure payment;;;;;;;;;;;;;;;;;;;;;;;;;;;25 dollars;100;Male;45 - 54;700622073
31-5-2018 13:05;31-5-2018 13:15;IP Address;100;627;TRUE;31-5-2018 13:15;R_1obWrbNpxhPsz1q;anonymous;EN;agree;Defect;Chicken;4 dollars;4 dollars;0 dollars;6 dollars;5;4;4;7;8;2;10;5;Sure payment;50/50 chance;;;;;;;;Sure payment;Sure payment;50/50 chance;;;;;;;;;;;;;;;;;;;;20 dollars;100;Male;45 - 54;703443234
31-5-2018 10:38;31-5-2018 10:43;IP Address;100;257;TRUE;31-5-2018 10:43;R_czHxAWNvfv9ZFQt;anonymous;EN;agree;Cooperate;Chicken;5 dollars;1 dollar;1 dollar;6 dollars;0;1;1;4;6;1;10;2;Sure payment;Sure payment;50/50 chance;50/50 chance;Sure payment;;;;;;;;;;;;;;;;;;;;;;;;;;;15 dollars;100;Female;25 - 34;707249160
31-5-2018 06:51;31-5-2018 07:00;IP Address;100;589;TRUE;31-5-2018 07:00;R_2uTIrjRUCOXoJzY;anonymous;EN;agree;Cooperate;Chicken;3 dollars;10 dollars;10 dollars;6 dollars;7;6;5;6;7;6;10;6;Sure payment;Sure payment;Sure payment;;;;Sure payment;;50/50 chance;;;;;;;;;;;;;;;;;;;;;;;5 dollars;600;Male;25 - 34;709089358
31-5-2018 11:15;31-5-2018 11:23;IP Address;100;501;TRUE;31-5-2018 11:23;R_2rHMvA5qlNPJifa;anonymous;EN;agree;Cooperate;Chicken;5 dollars;5 dollars;0 dollars;6 dollars;3;7;7;5;10;7;10;5;Sure payment;Sure payment;Sure payment;;;;Sure payment;;Sure payment;;;;;;;;;;;;;;;;;;;;;;;0 dollars;5;Female;25 - 34;712379535
31-5-2018 10:39;31-5-2018 10:43;IP Address;100;261;TRUE;31-5-2018 10:43;R_2TsE8gc2TUW4EsI;anonymous;EN;agree;Cooperate;Chicken;5 dollars;1 dollar;10 dollars;6 dollars;1;1;5;10;5;1;10;9;Sure payment;Sure payment;Sure payment;;;;Sure payment;;Sure payment;;;;;;;;;;;;;;;;;;;;;;;25 dollars;100;Male;35 - 44;726679053
31-5-2018 11:08;31-5-2018 11:18;IP Address;100;556;TRUE;31-5-2018 11:18;R_2arkt84SgR6sHMY;anonymous;EN;agree;Defect;Dare;4 dollars;3 dollars;0 dollars;6 dollars;8;3;2;4;7;6;10;4;Sure payment;50/50 chance;;;;;;;;50/50 chance;;;;50/50 chance;Sure payment;;;;;;;;;;;;;;;;;5 dollars;0;Male;35 - 44;727214025
31-5-2018 10:40;31-5-2018 10:42;IP Address;100;121;TRUE;31-5-2018 10:42;R_294SffZqrhI3ajJ;anonymous;EN;agree;Cooperate;Chicken;4 dollars;3 dollars;3 dollars;6 dollars;8;10;10;10;10;10;10;10;Sure payment;50/50 chance;;;;;;;;Sure payment;Sure payment;50/50 chance;;;;;;;;;;;;;;;;;;;;10 dollars;50;Male;25 - 34;728380728
31-5-2018 06:49;31-5-2018 06:55;IP Address;100;367;TRUE;31-5-2018 06:55;R_SDUxTfXjGYBFUNr;anonymous;EN;agree;Defect;Dare;1 dollar;1 dollar;10 dollars;6 dollars;7;2;2;8;9;1;10;8;50/50 chance;;;;;;;;;;;;;;;;50/50 chance;;;;;;;;Sure payment;;;;50/50 chance;;50/50 chance;5 dollars;100;Male;35 - 44;732374721
31-5-2018 10:44;31-5-2018 10:57;IP Address;100;784;TRUE;31-5-2018 10:57;R_3EQngxEpRdqUolb;anonymous;EN;agree;Defect;Chicken;6 dollars;5 dollars;8 dollars;6 dollars;7;7;8;8;8;6;10;8;50/50 chance;;;;;;;;;;;;;;;;Sure payment;Sure payment;Sure payment;50/50 chance;;;;;;;;;;;;25 dollars;200;Female;35 - 44;744317933
31-5-2018 14:09;31-5-2018 14:16;IP Address;100;445;TRUE;31-5-2018 14:16;R_2ONp2yBNSzDaSi1;anonymous;EN;agree;Cooperate;Chicken;5 dollars;5 dollars;5 dollars;6 dollars;8;0;0;10;10;0;10;10;Sure payment;50/50 chance;;;;;;;;Sure payment;Sure payment;50/50 chance;;;;;;;;;;;;;;;;;;;;30 dollars;100;Female;65 - 74;744978665
31-5-2018 10:53;31-5-2018 10:59;IP Address;100;410;TRUE;31-5-2018 10:59;R_3s1kblcxNRyNkOZ;anonymous;EN;agree;Defect;Chicken;3 dollars;1 dollar;5 dollars;6 dollars;2;3;8;4;7;1;10;6;Sure payment;Sure payment;50/50 chance;Sure payment;;Sure payment;;;;;;;;;;;;;;;;;;;;;;;;;;10 dollars;5;Female;35 - 44;752360979
31-5-2018 14:21;31-5-2018 14:34;IP Address;100;792;TRUE;31-5-2018 14:34;R_1LZFx9TWc2XSyWR;anonymous;EN;agree;Cooperate;Chicken;5 dollars;4 dollars;10 dollars;6 dollars;5;3;6;9;10;2;10;7;50/50 chance;;;;;;;;;;;;;;;;Sure payment;Sure payment;Sure payment;;50/50 chance;;;;;;;;;;;20 dollars;100;Male;35 - 44;764266896
31-5-2018 05:03;31-5-2018 05:14;IP Address;100;653;TRUE;31-5-2018 05:14;R_3fUEDYqVgOBkVYc;anonymous;EN;agree;Cooperate;Chicken;3 dollars;3 dollars;5 dollars;6 dollars;6;3;3;7;8;5;;5;Sure payment;50/50 chance;;;;;;;;Sure payment;Sure payment;;50/50 chance;;;;;;;;;;;;;;;;;;;20 dollars;100;Female;25 - 34;771544771
31-5-2018 12:50;31-5-2018 12:58;IP Address;100;460;TRUE;31-5-2018 12:58;R_33Dp0lxbempCiSh;anonymous;EN;agree;Defect;Chicken;0 dollars;4 dollars;5 dollars;6 dollars;1;3;1;8;10;2;10;0;Sure payment;Sure payment;Sure payment;;;;50/50 chance;50/50 chance;;;;;;;;;;;;;;;;;;;;;;;;5 dollars;0;Male;45 - 54;776785934
31-5-2018 10:45;31-5-2018 10:53;IP Address;100;457;TRUE;31-5-2018 10:53;R_YQVyAuP1IcHtw8F;anonymous;EN;agree;Defect;Dare;5 dollars;5 dollars;0 dollars;6 dollars;3;6;5;3;7;6;10;0;Sure payment;Sure payment;Sure payment;;;;50/50 chance;50/50 chance;;;;;;;;;;;;;;;;;;;;;;;;30 dollars;0;Male;35 - 44;777601774
31-5-2018 13:12;31-5-2018 13:20;IP Address;100;450;TRUE;31-5-2018 13:20;R_2V1ExLvceW8AFO0;anonymous;EN;agree;Cooperate;Dare;3 dollars;4 dollars;5 dollars;6 dollars;7;8;7;7;9;4;10;5;Sure payment;Sure payment;50/50 chance;50/50 chance;Sure payment;;;;;;;;;;;;;;;;;;;;;;;;;;;5 dollars;50;Male;25 - 34;794416974
31-5-2018 11:18;31-5-2018 11:21;IP Address;100;195;TRUE;31-5-2018 11:21;R_3sdLCQ1dLQVxBKK;anonymous;EN;agree;Cooperate;Chicken;3 dollars;6 dollars;4 dollars;6 dollars;2;5;5;5;6;3;10;3;Sure payment;Sure payment;Sure payment;;;;Sure payment;;50/50 chance;;;;;;;;;;;;;;;;;;;;;;;5 dollars;25;Male;35 - 44;797496856
31-5-2018 08:25;31-5-2018 08:27;IP Address;100;131;TRUE;31-5-2018 08:27;R_3qVbgiQadMFPMn8;anonymous;EN;agree;Cooperate;Chicken;5 dollars;4 dollars;10 dollars;6 dollars;7;4;7;5;3;5;10;8;50/50 chance;;;;;;;;;;;;;;;;50/50 chance;;;;;;;;Sure payment;;;;50/50 chance;;Sure payment;5 dollars;100;Male;25 - 34;802087207
31-5-2018 13:12;31-5-2018 13:18;IP Address;100;356;TRUE;31-5-2018 13:18;R_2YqPWmVnlviDz04;anonymous;EN;agree;Defect;Dare;5 dollars;5 dollars;3 dollars;6 dollars;4;2;1;9;10;0;10;8;Sure payment;Sure payment;Sure payment;;;;50/50 chance;50/50 chance;;;;;;;;;;;;;;;;;;;;;;;;20 dollars;100;Female;25 - 34;802261568
31-5-2018 06:43;31-5-2018 06:46;IP Address;100;225;TRUE;31-5-2018 06:46;R_2v7YeqLbJlOFgt1;anonymous;EN;agree;Cooperate;Dare;4 dollars;4 dollars;0 dollars;6 dollars;6;7;8;8;8;7;10;7;Sure payment;50/50 chance;;;;;;;;50/50 chance;;;;50/50 chance;50/50 chance;;;;;;;;;;;;;;;;;10 dollars;100;Male;25 - 34;816985694
31-5-2018 11:04;31-5-2018 11:15;IP Address;100;635;TRUE;31-5-2018 11:15;R_2fcSo5Fbk8drEWj;anonymous;EN;agree;Cooperate;Chicken;10 dollars;5 dollars;0 dollars;6 dollars;4;3;3;7;9;1;10;5;Sure payment;Sure payment;Sure payment;;;;Sure payment;;Sure payment;;;;;;;;;;;;;;;;;;;;;;;20 dollars;25;Female;25 - 34;819486056
31-5-2018 14:54;31-5-2018 15:09;IP Address;100;891;TRUE;31-5-2018 15:09;R_9U2GWuZ06l5hYw9;anonymous;EN;agree;Cooperate;Chicken;4 dollars;5 dollars;4 dollars;6 dollars;5;4;3;7;10;3;10;7;Sure payment;50/50 chance;;;;;;;;50/50 chance;;;;Sure payment;;50/50 chance;;;;;;;;;;;;;;;;20 dollars;100;Female;55 - 64;822025531
31-5-2018 11:26;31-5-2018 11:27;IP Address;100;108;TRUE;31-5-2018 11:27;R_1CHdrLUoxpaEClO;anonymous;EN;agree;Cooperate;Chicken;10 dollars;10 dollars;7 dollars;6 dollars;5;3;7;6;5;7;10;4;Sure payment;Sure payment;Sure payment;;;;50/50 chance;50/50 chance;;;;;;;;;;;;;;;;;;;;;;;;15 dollars;100;Male;25 - 34;822787284
31-5-2018 12:54;31-5-2018 13:08;IP Address;100;835;TRUE;31-5-2018 13:08;R_us9b4Ahii552AzT;anonymous;EN;agree;Cooperate;Chicken;5 dollars;5 dollars;10 dollars;6 dollars;5;4;8;9;8;6;10;7;Sure payment;Sure payment;Sure payment;;;;50/50 chance;50/50 chance;;;;;;;;;;;;;;;;;;;;;;;;5 dollars;500;Male;25 - 34;824309535
31-5-2018 10:42;31-5-2018 10:44;IP Address;100;132;TRUE;31-5-2018 10:44;R_23Scea5er0uEmvD;anonymous;EN;agree;Cooperate;Chicken;3 dollars;2 dollars;0 dollars;6 dollars;4;5;3;5;3;4;10;3;Sure payment;Sure payment;Sure payment;;;;Sure payment;;Sure payment;;;;;;;;;;;;;;;;;;;;;;;0 dollars;0;Male;25 - 34;833570771
31-5-2018 04:48;31-5-2018 04:56;IP Address;100;435;TRUE;31-5-2018 04:56;R_xF1uS2aF1tGoSiJ;anonymous;EN;agree;Cooperate;Chicken;3 dollars;6 dollars;7 dollars;6 dollars;8;7;9;6;8;8;;7;Sure payment;50/50 chance;;;;;;;;Sure payment;Sure payment;50/50 chance;;;;;;;;;;;;;;;;;;;;10 dollars;100;Male;25 - 34;833850029
31-5-2018 10:37;31-5-2018 10:42;IP Address;100;312;TRUE;31-5-2018 10:42;R_9uJLIjIR1AWo3Op;anonymous;EN;agree;Cooperate;Chicken;4 dollars;3 dollars;4 dollars;6 dollars;6;1;5;6;10;0;10;8;Sure payment;50/50 chance;;;;;;;;Sure payment;Sure payment;50/50 chance;;;;;;;;;;;;;;;;;;;;15 dollars;25;Male;25 - 34;841024006
31-5-2018 12:56;31-5-2018 13:06;IP Address;100;581;TRUE;31-5-2018 13:06;R_2Pu3BpvEXWbW58t;anonymous;EN;agree;Cooperate;Chicken;4 dollars;5 dollars;3 dollars;6 dollars;2;0;0;7;9;0;10;0;Sure payment;50/50 chance;;;;;;;;Sure payment;Sure payment;50/50 chance;;;;;;;;;;;;;;;;;;;;10 dollars;100;Male;25 - 34;843424593
31-5-2018 10:53;31-5-2018 10:57;IP Address;100;277;TRUE;31-5-2018 10:57;R_1ltc10nlqqjQZPJ;anonymous;EN;agree;Defect;Chicken;6 dollars;5 dollars;0 dollars;6 dollars;7;4;6;2;5;4;10;5;50/50 chance;;;;;;;;;;;;;;;;Sure payment;50/50 chance;;;;Sure payment;;Sure payment;;;;;;;;20 dollars;400;Male;25 - 34;845362474
31-5-2018 04:51;31-5-2018 05:00;IP Address;100;486;TRUE;31-5-2018 05:00;R_1FlUatXupedxzXp;anonymous;EN;agree;Cooperate;Dare;3 dollars;5 dollars;5 dollars;6 dollars;5;0;2;10;10;9;;8;50/50 chance;;;;;;;;;;;;;;;;Sure payment;;Sure payment;50/50 chance;;;;;;;;;;;;10 dollars;1000;Male;65 - 74;846042612
31-5-2018 10:39;31-5-2018 10:46;IP Address;100;435;TRUE;31-5-2018 10:46;R_TaZ3jwj3PjEgAAV;anonymous;EN;agree;Cooperate;Chicken;5 dollars;5 dollars;3 dollars;6 dollars;0;0;0;10;10;0;10;10;Sure payment;50/50 chance;;;;;;;;50/50 chance;;;;50/50 chance;50/50 chance;;;;;;;;;;;;;;;;;15 dollars;50;Female;65 - 74;851819723
31-5-2018 10:36;31-5-2018 10:42;IP Address;100;370;TRUE;31-5-2018 10:42;R_03stSyBFEAagx7b;anonymous;EN;agree;Cooperate;Chicken;5 dollars;4 dollars;5 dollars;6 dollars;6;6;6;8;10;5;10;4;Sure payment;50/50 chance;;;;;;;;Sure payment;Sure payment;50/50 chance;;;;;;;;;;;;;;;;;;;;30 dollars;200;Male;25 - 34;853939872
31-5-2018 10:41;31-5-2018 10:49;IP Address;100;463;TRUE;31-5-2018 10:49;R_2rT4HGdqkcNGWj1;anonymous;EN;agree;Defect;Dare;0 dollars;1 dollar;5 dollars;6 dollars;5;3;3;8;10;0;10;5;Sure payment;Sure payment;50/50 chance;Sure payment;;50/50 chance;;;;;;;;;;;;;;;;;;;;;;;;;;5 dollars;100;Female;25 - 34;856918400
31-5-2018 04:54;31-5-2018 04:57;IP Address;100;162;TRUE;31-5-2018 04:57;R_1hLSGXzA0vJa7ni;anonymous;EN;agree;Cooperate;Chicken;3 dollars;3 dollars;1 dollar;6 dollars;7;6;7;4;5;6;;6;50/50 chance;;;;;;;;;;;;;;;;Sure payment;Sure payment;Sure payment;;50/50 chance;;;;;;;;;;;5 dollars;400;Male;25 - 34;857223550
31-5-2018 10:54;31-5-2018 11:02;IP Address;100;493;TRUE;31-5-2018 11:02;R_z8ADre6z7YjIqGZ;anonymous;EN;agree;Defect;Dare;2 dollars;1 dollar;1 dollar;6 dollars;1;2;1;2;9;1;10;3;Sure payment;Sure payment;Sure payment;;;;50/50 chance;50/50 chance;;;;;;;;;;;;;;;;;;;;;;;;20 dollars;10;Male;65 - 74;859247917
31-5-2018 13:20;31-5-2018 13:27;IP Address;100;378;TRUE;31-5-2018 13:27;R_3FVDp6CasZBNtgd;anonymous;EN;agree;Defect;Dare;5 dollars;5 dollars;4 dollars;6 dollars;5;1;2;8;9;0;10;9;50/50 chance;;;;;;;;;;;;;;;;Sure payment;Sure payment;Sure payment;50/50 chance;;;;;;;;;;;;15 dollars;100;Female;55 - 64;859614452
31-5-2018 10:41;31-5-2018 10:48;IP Address;100;452;TRUE;31-5-2018 10:48;R_3p9kj0JXfS28zJ2;anonymous;EN;agree;Defect;Chicken;5 dollars;5 dollars;5 dollars;6 dollars;6;2;5;5;7;5;10;3;Sure payment;Sure payment;50/50 chance;50/50 chance;Sure payment;;;;;;;;;;;;;;;;;;;;;;;;;;;10 dollars;0;Male;25 - 34;860252518
31-5-2018 14:30;31-5-2018 14:36;IP Address;100;359;TRUE;31-5-2018 14:36;R_TiJTm1kmh16uPRL;anonymous;EN;agree;Cooperate;Chicken;5 dollars;3 dollars;5 dollars;6 dollars;4;7;5;9;10;2;10;7;Sure payment;50/50 chance;;;;;;;;Sure payment;Sure payment;;50/50 chance;;;;;;;;;;;;;;;;;;;20 dollars;200;Male;25 - 34;861161180
31-5-2018 10:39;31-5-2018 10:46;IP Address;100;447;TRUE;31-5-2018 10:46;R_2ePfF3mM5VNX05J;anonymous;EN;agree;Cooperate;Chicken;5 dollars;4 dollars;1 dollar;6 dollars;5;8;3;5;8;8;10;2;Sure payment;Sure payment;50/50 chance;50/50 chance;50/50 chance;;;;;;;;;;;;;;;;;;;;;;;;;;;20 dollars;50;Male;65 - 74;863749658
31-5-2018 10:39;31-5-2018 10:48;IP Address;100;524;TRUE;31-5-2018 10:48;R_2QPNhnaHolsKUbh;anonymous;EN;agree;Cooperate;Chicken;4 dollars;4 dollars;5 dollars;6 dollars;5;5;7;10;7;2;10;5;Sure payment;50/50 chance;;;;;;;;50/50 chance;;;;50/50 chance;Sure payment;;;;;;;;;;;;;;;;;20 dollars;200;Male;25 - 34;864818982
31-5-2018 14:37;31-5-2018 14:42;IP Address;100;305;TRUE;31-5-2018 14:42;R_1f7MXSqS00Fk1ax;anonymous;EN;agree;Cooperate;Chicken;5 dollars;5 dollars;5 dollars;6 dollars;1;5;6;6;5;5;10;5;Sure payment;Sure payment;50/50 chance;50/50 chance;50/50 chance;;;;;;;;;;;;;;;;;;;;;;;;;;;5 dollars;100;Female;25 - 34;864955857
31-5-2018 11:15;31-5-2018 11:21;IP Address;100;343;TRUE;31-5-2018 11:21;R_1hR7VB2cGhFLXfo;anonymous;EN;agree;Defect;Chicken;5 dollars;3 dollars;2 dollars;6 dollars;4;4;4;5;8;2;10;5;Sure payment;Sure payment;Sure payment;;;;50/50 chance;50/50 chance;;;;;;;;;;;;;;;;;;;;;;;;10 dollars;50;Female;35 - 44;864974326
31-5-2018 04:56;31-5-2018 05:00;IP Address;100;247;TRUE;31-5-2018 05:00;R_pFCcQzycsiVklXj;anonymous;EN;agree;Cooperate;Dare;3 dollars;3 dollars;4 dollars;6 dollars;7;8;7;6;5;8;;8;Sure payment;Sure payment;Sure payment;;;;50/50 chance;50/50 chance;;;;;;;;;;;;;;;;;;;;;;;;5 dollars;100;Male;35 - 44;865714769
31-5-2018 15:16;31-5-2018 15:24;IP Address;100;471;TRUE;31-5-2018 15:24;R_1EbxJ1OeX1aIjci;anonymous;EN;agree;Defect;Dare;5 dollars;5 dollars;2 dollars;6 dollars;5;6;6;9;8;3;10;5;Sure payment;50/50 chance;;;;;;;;Sure payment;Sure payment;Sure payment;;;;;;;;;;;;;;;;;;;;10 dollars;10;Female;25 - 34;868595576
31-5-2018 10:44;31-5-2018 10:51;IP Address;100;422;TRUE;31-5-2018 10:51;R_2lv2r7Fr0IBko5r;anonymous;EN;agree;Cooperate;Chicken;5 dollars;1 dollar;5 dollars;6 dollars;10;1;0;10;10;0;10;10;Sure payment;50/50 chance;;;;;;;;50/50 chance;;;;50/50 chance;Sure payment;;;;;;;;;;;;;;;;;5 dollars;0;Male;55 - 64;878394243
31-5-2018 10:38;31-5-2018 10:49;IP Address;100;647;TRUE;31-5-2018 10:49;R_3CBKqUiCe5F5itt;anonymous;EN;agree;Defect;Dare;4 dollars;4 dollars;2 dollars;6 dollars;7;8;6;7;10;3;10;0;Sure payment;50/50 chance;;;;;;;;Sure payment;Sure payment;50/50 chance;;;;;;;;;;;;;;;;;;;;10 dollars;0;Male;25 - 34;879381110
31-5-2018 10:40;31-5-2018 10:54;IP Address;100;850;TRUE;31-5-2018 10:54;R_2UazdoHo4E0G9qU;anonymous;EN;agree;Defect;Dare;5 dollars;5 dollars;0 dollars;6 dollars;8;10;0;1;10;10;10;0;Sure payment;50/50 chance;;;;;;;;Sure payment;Sure payment;50/50 chance;;;;;;;;;;;;;;;;;;;;20 dollars;0;Male;25 - 34;880306542
31-5-2018 11:08;31-5-2018 11:24;IP Address;100;952;TRUE;31-5-2018 11:24;R_3J2ZeZ9AcLe8Nz7;anonymous;EN;agree;Cooperate;Chicken;5 dollars;5 dollars;10 dollars;6 dollars;10;5;5;10;10;0;10;8;Sure payment;50/50 chance;;;;;;;;50/50 chance;;;;50/50 chance;Sure payment;;;;;;;;;;;;;;;;;30 dollars;0;Male;65 - 74;881167608
31-5-2018 08:17;31-5-2018 08:24;IP Address;100;404;TRUE;31-5-2018 08:24;R_tLDYyYrNvfuvibD;anonymous;EN;agree;Cooperate;Chicken;5 dollars;3 dollars;5 dollars;6 dollars;6;0;0;10;9;0;10;4;Sure payment;50/50 chance;;;;;;;;Sure payment;Sure payment;50/50 chance;;;;;;;;;;;;;;;;;;;;20 dollars;100;Female;35 - 44;883272433
31-5-2018 10:45;31-5-2018 10:55;IP Address;100;579;TRUE;31-5-2018 10:55;R_3xZi9Sg5UJ31lJv;anonymous;EN;agree;Cooperate;Chicken;5 dollars;1 dollar;5 dollars;6 dollars;3;6;6;10;10;0;10;9;Sure payment;Sure payment;50/50 chance;50/50 chance;50/50 chance;;;;;;;;;;;;;;;;;;;;;;;;;;;30 dollars;100;Female;25 - 34;884922245
31-5-2018 10:45;31-5-2018 10:48;IP Address;100;199;TRUE;31-5-2018 10:48;R_ZEo6VoBTeOAj1sJ;anonymous;EN;agree;Cooperate;Chicken;5 dollars;2 dollars;5 dollars;6 dollars;2;2;2;7;10;0;10;7;Sure payment;Sure payment;Sure payment;;;;50/50 chance;50/50 chance;;;;;;;;;;;;;;;;;;;;;;;;15 dollars;150;Female;18 - 24;892666368
31-5-2018 10:39;31-5-2018 10:55;IP Address;100;936;TRUE;31-5-2018 10:55;R_uwtLODQtZMRByJb;anonymous;EN;agree;Cooperate;Chicken;5 dollars;5 dollars;5 dollars;6 dollars;4;0;0;10;10;0;10;0;50/50 chance;;;;;;;;;;;;;;;;Sure payment;50/50 chance;;;;Sure payment;;Sure payment;;;;;;;;10 dollars;0;Female;25 - 34;896831738
31-5-2018 08:52;31-5-2018 08:59;IP Address;100;390;TRUE;31-5-2018 08:59;R_ykd8b7d4Acd81dD;anonymous;EN;agree;Cooperate;Dare;5 dollars;4 dollars;10 dollars;6 dollars;3;3;4;6;9;2;10;6;Sure payment;Sure payment;Sure payment;;;;50/50 chance;Sure payment;;;;;;;;;;;;;;;;;;;;;;;;20 dollars;500;Male;55 - 64;896915312
31-5-2018 14:22;31-5-2018 14:43;IP Address;100;1301;TRUE;31-5-2018 14:43;R_8joNUorOlWP1VT3;anonymous;EN;agree;Cooperate;Chicken;5 dollars;4 dollars;0 dollars;6 dollars;7;5;5;5;10;5;10;5;Sure payment;Sure payment;Sure payment;;;;50/50 chance;50/50 chance;;;;;;;;;;;;;;;;;;;;;;;;20 dollars;100;Female;45 - 54;897840041
31-5-2018 10:37;31-5-2018 10:43;IP Address;100;396;TRUE;31-5-2018 10:43;R_2rYi5xL3gEGFoUc;anonymous;EN;agree;Defect;Chicken;5 dollars;1 dollar;5 dollars;6 dollars;3;4;6;6;6;2;10;4;Sure payment;50/50 chance;;;;;;;;Sure payment;Sure payment;50/50 chance;;;;;;;;;;;;;;;;;;;;15 dollars;25;Female;18 - 24;901264899
31-5-2018 11:10;31-5-2018 11:20;IP Address;100;614;TRUE;31-5-2018 11:20;R_1Yuzom3dF4J1nFf;anonymous;EN;agree;Cooperate;Chicken;5 dollars;4 dollars;5 dollars;6 dollars;0;4;10;6;10;0;10;8;Sure payment;Sure payment;Sure payment;;;;50/50 chance;50/50 chance;;;;;;;;;;;;;;;;;;;;;;;;5 dollars;100;Female;55 - 64;901575222
31-5-2018 10:42;31-5-2018 10:48;IP Address;100;323;TRUE;31-5-2018 10:48;R_334twhkG0PHMxY0;anonymous;EN;agree;Defect;Chicken;5 dollars;5 dollars;5 dollars;6 dollars;3;5;5;10;10;4;10;0;Sure payment;Sure payment;Sure payment;;;;50/50 chance;50/50 chance;;;;;;;;;;;;;;;;;;;;;;;;20 dollars;100;Female;45 - 54;907107046
31-5-2018 10:59;31-5-2018 11:09;IP Address;100;583;TRUE;31-5-2018 11:09;R_YVmwIyTK5rAUZ4l;anonymous;EN;agree;Cooperate;Dare;5 dollars;5 dollars;10 dollars;6 dollars;4;4;5;7;8;3;10;5;Sure payment;50/50 chance;;;;;;;;Sure payment;Sure payment;;50/50 chance;;;;;;;;;;;;;;;;;;;20 dollars;100;Male;35 - 44;913040624
31-5-2018 10:46;31-5-2018 10:53;IP Address;100;409;TRUE;31-5-2018 10:53;R_33a6xPz0ihPKQuj;anonymous;EN;agree;Defect;Chicken;3 dollars;3 dollars;1 dollar;6 dollars;7;0;9;10;10;0;10;4;Sure payment;Sure payment;Sure payment;;;;50/50 chance;Sure payment;;;;;;;;;;;;;;;;;;;;;;;;5 dollars;100;Male;55 - 64;932640023
31-5-2018 10:40;31-5-2018 10:49;IP Address;100;537;TRUE;31-5-2018 10:49;R_5ps5dBcqpUGIQ4p;anonymous;EN;agree;Cooperate;Chicken;5 dollars;5 dollars;0 dollars;6 dollars;6;6;7;6;6;5;10;7;Sure payment;50/50 chance;;;;;;;;Sure payment;Sure payment;50/50 chance;;;;;;;;;;;;;;;;;;;;5 dollars;50;Male;18 - 24;935055856
31-5-2018 10:38;31-5-2018 10:55;IP Address;100;1016;TRUE;31-5-2018 10:55;R_3GplZ3VzK1BY09I;anonymous;EN;agree;Cooperate;Dare;2 dollars;6 dollars;6 dollars;6 dollars;7;7;8;5;7;6;10;6;50/50 chance;;;;;;;;;;;;;;;;50/50 chance;;;;;;;;Sure payment;;;;50/50 chance;;50/50 chance;15 dollars;10;Female;25 - 34;940138169
31-5-2018 10:43;31-5-2018 10:50;IP Address;100;422;TRUE;31-5-2018 10:50;R_1FfxGrFhzojSzLS;anonymous;EN;agree;Cooperate;Chicken;5 dollars;3 dollars;5 dollars;6 dollars;1;1;1;7;10;0;10;10;Sure payment;Sure payment;Sure payment;;;;Sure payment;;50/50 chance;;;;;;;;;;;;;;;;;;;;;;;25 dollars;50;Female;45 - 54;940518487
31-5-2018 12:55;31-5-2018 12:59;IP Address;100;236;TRUE;31-5-2018 12:59;R_3phW1GGqaradlgT;anonymous;EN;agree;Cooperate;Chicken;10 dollars;7 dollars;7 dollars;6 dollars;8;6;8;4;6;5;10;3;50/50 chance;;;;;;;;;;;;;;;;50/50 chance;;;;;;;;Sure payment;Sure payment;;Sure payment;;;;0 dollars;100;Female;55 - 64;951024115
31-5-2018 10:38;31-5-2018 10:51;IP Address;100;782;TRUE;31-5-2018 10:51;R_3prSwz2lO6JVFex;anonymous;EN;agree;Cooperate;Chicken;5 dollars;5 dollars;5 dollars;6 dollars;5;5;5;7;8;3;10;4;Sure payment;Sure payment;Sure payment;;;;Sure payment;;Sure payment;;;;;;;;;;;;;;;;;;;;;;;20 dollars;500;Female;55 - 64;952587757
31-5-2018 11:00;31-5-2018 11:04;IP Address;100;245;TRUE;31-5-2018 11:04;R_1CC31KGCNSqsme9;anonymous;EN;agree;Cooperate;Dare;2 dollars;5 dollars;5 dollars;6 dollars;3;1;0;10;10;0;10;10;Sure payment;Sure payment;Sure payment;;;;Sure payment;;Sure payment;;;;;;;;;;;;;;;;;;;;;;;10 dollars;200;Female;35 - 44;960451739
31-5-2018 10:42;31-5-2018 10:52;IP Address;100;588;TRUE;31-5-2018 10:52;R_2VKBwIrTeEfbvKV;anonymous;EN;agree;Cooperate;Chicken;1 dollar;5 dollars;2 dollars;6 dollars;2;1;0;6;7;0;10;0;Sure payment;50/50 chance;;;;;;;;50/50 chance;;;;50/50 chance;Sure payment;;;;;;;;;;;;;;;;;20 dollars;0;Female;25 - 34;966887802
